N	β	hx	hz	ED E/N	ED M/N	ε	±	ϴ	±
4.0	1.2	0.5	0.5	-1.521663905787247	0.22532771094716322	-0.00033453078724687835	0.0008143703262354	-0.7248197890528368	0.0002326897771461
4.0	1.2	0.5	1.0	-2.0361647324807617	0.23506352809387882	0.00015922585257177602	0.00086365719773	-0.7485794719061212	9.38880043773e-5
4.0	1.2	0.5	1.5	-2.534010117726573	0.23959699669149945	-0.001245534393238934	0.0009187591079383	-0.7496470033085005	7.37347536838e-5
4.0	1.2	0.5	2.0	-3.030661638769957	0.24220008941852436	-0.0002605971032902943	0.0009719938669253	-0.7498234105814756	6.32030809564e-5
4.0	1.2	1.0	0.0	-1.2288724013095167	0.13865539922967618	-0.0009928179761833356	0.0008409666573039	0.13965589922967617	0.0008728814415038
4.0	1.2	1.0	0.5	-1.6690766153190622	0.17516291042206286	-0.00016349031906215394	0.0008930374369465	-0.6954215895779371	0.0003224995850629
4.0	1.2	1.0	1.0	-2.160255961798782	0.19907944721877502	0.0009663298678850296	0.0009363745158012	-0.7404360527812249	0.0001798510706283
4.0	1.2	1.0	1.5	-2.6404770119996277	0.21230901270047503	0.0012431963337062868	0.0009838231767784	-0.746000487299525	0.0001457881115315
4.0	1.2	1.0	2.0	-3.123782058784255	0.22081792359113878	9.710788241079626e-5	0.0010343888197189	-0.7478950764088612	0.0001256369349182
4.0	1.2	1.5	0.0	-1.608709898367048	0.07564876995843084	0.001148434966285361	0.0009444264078939	0.07557826995843084	0.0007674456554067
4.0	1.2	1.5	0.5	-1.9256423610401643	0.11541761331709954	-0.001105277706830332	0.0009753376271792	-0.6160588866829004	0.0004304806212378
4.0	1.2	1.5	1.0	-2.3661822654165117	0.15170226364530456	-0.0005135154165114564	0.001010648585695	-0.7118672363546954	0.0002731337461241
4.0	1.2	1.5	1.5	-2.8159653610885367	0.17441238708548612	0.00028359724479676274	0.0010541159774768	-0.7323681129145139	0.0002191846775249
4.0	1.2	1.5	2.0	-3.2771434519625826	0.19000904492913143	-0.0024015769625824746	0.0010982288734938	-0.7404649550708686	0.0001875451158979
4.0	1.2	2.0	0.0	-2.08504802216358	0.03973454606942674	0.0009532278364199342	0.0010452186186697	0.03998554606942674	0.0006838010709138
4.0	1.2	2.0	0.5	-2.284381463453958	0.06814090342520039	-2.6046787291011952e-5	0.0010595897127313	-0.49948559657479963	0.0005088061176729
4.0	1.2	2.0	1.0	-2.6491887043967886	0.1058940604791795	-0.0011897460634555657	0.0010893575547931	-0.6547074395208206	0.0003606067639895
4.0	1.2	2.0	1.5	-3.0564453779588097	0.13417988523948512	0.0003423303745235806	0.0011245949528825	-0.7028521147605149	0.0002901362010419
4.0	1.2	2.0	2.0	-3.487591595936104	0.15531921313328317	-0.0007211792694379326	0.0011630446042334	-0.7231092868667168	0.0002480154872169
4.0	1.4	0.0	0.0	-0.9782679396618776	0.24276489802764872	0.001409203195265274	0.0006119599004412	0.23588089802764872	0.0009908759217879
4.0	1.4	0.0	0.5	-1.4900851657625465	0.24808157869534764	0.000456619951739512	0.0006763528333998	-0.7411259213046524	0.0001330762550309
4.0	1.4	0.0	1.0	-1.9985068856286945	0.2495490402967179	0.0005713286570194764	0.0007330089694867	-0.7499154597032821	1.77894225936e-5
4.0	1.4	0.0	1.5	-2.4996032775538066	0.249889096842358	0.000696722446193565	0.0007898212618399	-0.749984903157642	8.2755176566e-6
4.0	1.4	0.0	2.0	-2.9998900004511846	0.24997265273527586	-0.00024357187975532213	0.0008455248811203	-0.749995347264724	3.9998739979e-6
4.0	1.4	0.5	0.0	-1.040096772234434	0.21285158317895753	0.000741084908423284	0.0006882423826569	0.21159658317895752	0.0009638782879785
4.0	1.4	0.5	0.5	-1.5387547294269333	0.22861418086810686	0.0007236634302094647	0.0007452892897888	-0.7384343191318932	0.0001724658760226
4.0	1.4	0.5	1.0	-2.040049735487739	0.2360574169518973	0.00032669308368982186	0.000796315924495	-0.7494145830481027	8.6211627107e-5
4.0	1.4	0.5	1.5	-2.535270315812182	0.23991683908703726	-0.0026853158121817877	0.0008489412732428	-0.7498881609129628	7.16628712135e-5
4.0	1.4	0.5	2.0	-3.0310990313041284	0.24230240117318122	-0.0001515313041284827	0.0009004476292087	-0.7499360988268188	6.2365960325e-5
4.0	1.4	1.0	0.0	-1.2498832125354107	0.1408384314102502	-0.0001117839639817042	0.0007745144375376	0.14021993141025021	0.0008788584299248
4.0	1.4	1.0	0.5	-1.6872438898838782	0.17786009969749117	-0.0009885327410210643	0.0008197842916891	-0.7123664003025089	0.0002793404853022
4.0	1.4	1.0	1.0	-2.1645409642564393	0.19990226904559424	-0.0003556071135819572	0.0008644769342798	-0.7417602309544057	0.0001749228878442
4.0	1.4	1.0	1.5	-2.6417742561069315	0.21257468030903517	-0.000848006106931809	0.0009107255967378	-0.7461203196909648	0.00014510485185
4.0	1.4	1.0	2.0	-3.124212862663053	0.22090405903644172	-0.00012107694876739572	0.0009574827701768	-0.7479769409635583	0.0001252222964157
4.0	1.4	1.5	0.0	-1.6311816893147262	0.07375356835389352	-0.000982225029011241	0.0008715966543091	0.07344456835389351	0.0007638609088064
4.0	1.4	1.5	0.5	-1.9423386517903187	0.11664094271246807	-0.0004718660760330007	0.0008987513576997	-0.632654057287532	0.0004056231841317
4.0	1.4	1.5	1.0	-2.370684647433641	0.1522403487102347	0.0004803525663592545	0.0009339921061775	-0.7136826512897653	0.000268652992251
4.0	1.4	1.5	1.5	-2.817262342938276	0.17459850322793163	-0.0012810929382758296	0.0009738618125499	-0.7330529967720685	0.0002176730390501
4.0	1.4	1.5	2.0	-3.2775536868751525	0.19007211059338405	-0.00036261544658078293	0.0010160144695868	-0.7405633894066159	0.0001871252285385
4.0	1.4	2.0	0.0	-2.1044463402462723	0.03799331089499095	0.0014333026108710456	0.0009642470877877	0.037413810894990955	0.0006784919856057
4.0	1.4	2.0	0.5	-2.297070624054218	0.06815702507731389	0.00042044737435364965	0.0009772783843166	-0.5094254749226861	0.0004982584208573
4.0	1.4	2.0	1.0	-2.653257283538961	0.10612001150645155	-0.0006963906818180376	0.0010065641167211	-0.6576359884935484	0.0003568247466024
4.0	1.4	2.0	1.5	-3.057634668228526	0.13428177709219266	6.033177147379831e-5	0.0010397225251106	-0.7035732229078073	0.0002895644709259
4.0	1.4	2.0	2.0	-3.4879581565998508	0.15535791066315374	-0.0008561923141363614	0.0010751310643406	-0.7231380893368463	0.0002480460431268
4.0	1.6	0.0	0.0	-0.99012362307769	0.2467096967016888	-1.456057769000374e-5	0.0005658195273707	0.2226741967016888	0.0009956721529212
4.0	1.6	0.0	0.5	-1.4961712220582661	0.24930404336193257	-0.00045184705826595284	0.0006287038231945	-0.7459619566380674	9.03470940684e-5
4.0	1.6	0.0	1.0	-1.999564991035537	0.24986435613933056	0.00034188396446310776	0.0006851593192844	-0.7499721438606695	1.0011162169e-5
4.0	1.6	0.0	1.5	-2.4999031335083224	0.24997265126403226	0.0009026477416775869	0.0007394682950905	-0.7499963487359678	3.9368838564e-6
4.0	1.6	0.0	2.0	-2.999977858804745	0.2499944785006882	0.0004527661952549167	0.0007911907073941	-0.7499990214993117	1.802764821e-6
4.0	1.6	0.5	0.0	-1.0519287570929894	0.21630773897689004	0.0006037429070104849	0.0006391394153145	0.21640523897689004	0.0009692000205543
4.0	1.6	0.5	0.5	-1.5455160414282698	0.22986809171510916	0.0002384898217302478	0.0006941747066145	-0.7441039082848908	0.0001396086054173
4.0	1.6	0.5	1.0	-2.0411832235862555	0.23635930732762203	0.0008378701637443697	0.0007456895623391	-0.749356192672378	8.51334852303e-5
4.0	1.6	0.5	1.5	-2.5355768471572078	0.23999599430174748	-0.0003707534072074914	0.0007941633916979	-0.7497655056982525	7.17630006875e-5
4.0	1.6	0.5	2.0	-3.031186744486469	0.2423230548505405	0.0006573180135314161	0.0008413126911856	-0.7499104451494595	6.23011665957e-5
4.0	1.6	1.0	0.0	-1.2614601076622745	0.1414160537673781	0.0006506735877256364	0.0007214864057623	0.1403860537673781	0.0008810983006647
4.0	1.6	1.0	0.5	-1.6953294153647527	0.17902537684058273	-0.0003142591147524687	0.0007643263732618	-0.7208401231594173	0.0002535860725979
4.0	1.6	1.0	1.0	-2.165870451344712	0.20016002731983323	0.00043845490528848785	0.0008071853962372	-0.7421144726801667	0.0001732095454971
4.0	1.6	1.0	1.5	-2.642095953435224	0.21264092912673838	0.0003779528147762612	0.0008516738529601	-0.7464215708732617	0.0001441124278546
4.0	1.6	1.0	2.0	-3.1242994679671403	0.22092140931005422	0.0010644382828592924	0.0008952828857243	-0.7478580906899458	0.0001253078053506
4.0	1.6	1.5	0.0	-1.645536169728476	0.07179551935866457	-9.05447284762495e-5	0.0008145804694022	0.07281301935866458	0.0007594753396237
4.0	1.6	1.5	0.5	-1.950429219385453	0.1171868719948065	0.00041984311454656975	0.000838705589885	-0.6417671280051935	0.000390644311986
4.0	1.6	1.5	1.0	-2.3721821739679463	0.15241360599510534	-0.0002940489679463809	0.0008716559266899	-0.7147768940048946	0.0002664769365624
4.0	1.6	1.5	1.5	-2.8175918857808564	0.174645010362443	-0.0006579795308563341	0.0009116827969348	-0.7330854896375569	0.000217832818512
4.0	1.6	1.5	2.0	-3.277636342995973	0.19008470336974168	0.0005720945040268433	0.0009528335141132	-0.7401102966302583	0.0001879595629485
4.0	1.6	2.0	0.0	-2.1158919275612997	0.036734064845432374	0.0003249474387003737	0.0009000137882743	0.03684156484543238	0.0006745485108274
4.0	1.6	2.0	0.5	-2.30315553344591	0.06811299210594086	0.0005646228040898649	0.0009142649323008	-0.514386507894059	0.0004927081542466
4.0	1.6	2.0	1.0	-2.654654631640427	0.1061890662343609	-0.0006346316404268748	0.0009419836203436	-0.6578029337656391	0.0003559555458767
4.0	1.6	2.0	1.5	-3.0579409956241834	0.13430656157025941	-0.0010709956241834462	0.0009732437067884	-0.7035974384297405	0.0002889938931906
4.0	1.6	2.0	2.0	-3.488031747393635	0.15536544176458988	-0.0014579973936350576	0.0010081308800346	-0.7231280582354102	0.0002481047803121
4.0	1.8	0.0	0.0	-0.9955393543836026	0.248513488064106	0.0009199511719528708	0.0005310828554848	0.21577748806410602	0.0009976145796543
4.0	1.8	0.0	0.5	-1.4984923011870688	0.2497467745038872	-0.0006985511870687411	0.0005904260391966	-0.7485737254961129	5.3692943323e-5
4.0	1.8	0.0	1.0	-1.9998718850980874	0.24995917398084147	-0.00039632954253177033	0.0006459611070271	-0.7499923260191586	5.0742165403e-6
4.0	1.8	0.0	1.5	-2.4999762416932323	0.24999325592333704	0.00048042497343425694	0.0006972180609265	-0.749999244076663	1.9364781176e-6
4.0	1.8	0.0	2.0	-2.99999553588463	0.2499988852211274	-0.00025414699574133337	0.0007440209775823	-0.7500006147788727	5.0e-7
4.0	1.8	0.5	0.0	-1.0577576561557003	0.21798908738654038	-0.0007255728223667379	0.0006003871222254	0.21679958738654037	0.000971930182543
4.0	1.8	0.5	0.5	-1.5482361126383424	0.23034888628456168	0.00015888736165781125	0.0006521145570563	-0.7466456137154382	0.0001211218875359
4.0	1.8	0.5	1.0	-2.0415192987019966	0.2364512097836344	6.750685355916275e-5	0.0007019039529244	-0.7495002902163656	8.4314273742e-5
4.0	1.8	0.5	1.5	-2.5356520697428877	0.24001559150973453	-0.00010581974288736973	0.0007490035765462	-0.7497844084902655	7.15539315479e-5
4.0	1.8	0.5	2.0	-3.031204402640948	0.2423272243522112	-0.0006217637520595787	0.0007932449640234	-0.7499007756477888	6.24187464797e-5
4.0	1.8	1.0	0.0	-1.2682730042246515	0.14124046395299406	-0.0006706431135405921	0.000678028997228	0.14008446395299406	0.0008815925594454
4.0	1.8	1.0	0.5	-1.699022642851025	0.1795412313397908	-0.0005741706288027171	0.0007193327067995	-0.7251087686602091	0.0002394147756915
4.0	1.8	1.0	1.0	-2.166289917725751	0.20024138525591845	0.0002116100520273001	0.0007606942743365	-0.7421161147440816	0.0001728123897696
4.0	1.8	1.0	1.5	-2.6421764307178552	0.21265749771701964	1.1347059922783842e-5	0.0008023540502213	-0.7461640022829803	0.0001445565703604
4.0	1.8	1.0	2.0	-3.1243169467578036	0.22092490820386237	0.0005256921310867746	0.0008432954992404	-0.7480045917961377	0.0001251254957478
4.0	1.8	1.5	0.0	-1.655471890928233	0.07000820838795284	0.00032060907176645337	0.0007658840668747	0.06912020838795284	0.000755950251615
4.0	1.8	1.5	0.5	-1.9544882698996893	0.11744059252627632	-0.0014539643441335848	0.0007885569061819	-0.6462454074737236	0.0003820338196467
4.0	1.8	1.5	1.0	-2.3726911226627907	0.15247037479531247	0.0013288773372091	0.0008232398749493	-0.7144536252046876	0.0002667664697603
4.0	1.8	1.5	1.5	-2.817676570442313	0.17465672659956133	0.00135440177990942	0.0008586803568625	-0.7327357734004387	0.000218206664788
4.0	1.8	1.5	2.0	-3.277653092419664	0.19008722799168684	0.00033218535811396777	0.0008947975329036	-0.7405697720083131	0.000187096454686
4.0	1.8	2.0	0.0	-2.122942276140723	0.03585690231871219	0.0008385571926110558	0.0008469822580891	0.03496340231871219	0.0006714431491151
4.0	1.8	2.0	0.5	-2.3061743349169253	0.06807125925426119	-0.0015507238058130035	0.0008593362450027	-0.5177272407457388	0.0004895820739042
4.0	1.8	2.0	1.0	-2.6551468511404224	0.1062107211401979	0.0009084266373555749	0.000885594008289	-0.658007278859802	0.0003554447563504
4.0	1.8	2.0	1.5	-3.058021153041337	0.13431268108626562	-0.0012410141524492602	0.0009174956321099	-0.7033833189137344	0.0002891573882784
4.0	1.8	2.0	2.0	-3.488046661498633	0.1553669200583576	-0.00030013372085457846	0.0009485242557209	-0.7231525799416424	0.0002482736388736
4.0	2.0	0.0	0.0	-0.997991042968345	0.24933042252885435	0.0009165820316550111	0.0005017142292272	0.3952439225288543	0.0009884647073013
4.0	2.0	0.0	0.5	-1.4993951710556503	0.24990758744505454	-0.00027742105565042863	0.0005597077395013	-0.7495054125549454	3.14985146183e-5
4.0	2.0	0.0	1.0	-1.9999619894919711	0.24998770776210943	-0.000635864491971061	0.0006131569945609	-0.7499977922378905	2.6925447071e-6
4.0	2.0	0.0	1.5	-2.4999941585223957	0.24999833693788895	-0.00018553352239569776	0.0006617407049981	-0.749998663062111	1.2247418095e-6
4.0	2.0	0.0	2.0	-2.9999990992656373	0.24999977492972658	-7.20992656373376e-5	0.000707595308324	-0.7500002250702734	0.0
4.0	2.0	0.5	0.0	-1.0606550645220785	0.21880781340729447	-0.00022131452207840852	0.000568019990412	0.21802881340729446	0.0009732103268551
4.0	2.0	0.5	0.5	-1.5493508853373557	0.23053491053801847	0.0007776146626443659	0.0006175066921113	-0.7477460894619815	0.0001114845167178
4.0	2.0	0.5	1.0	-2.0416200835967118	0.23647924355269825	0.0005877914032881293	0.0006656857960409	-0.7495397564473018	8.39198348517e-5
4.0	2.0	0.5	1.5	-2.5356706181956428	0.24002044529732058	-0.00040599319564282865	0.000710242776305	-0.7496405547026794	7.19486640294e-5
4.0	2.0	0.5	2.0	-3.0312079638063008	0.24232806615783697	0.000597161193699236	0.000752764416204	-0.749999933842163	6.19245044441e-5
4.0	2.0	1.0	0.0	-1.2726331379917553	0.14071528189234064	-0.0001493879917551233	0.0006436530424267	0.13983028189234065	0.0008806298838241
4.0	2.0	1.0	0.5	-1.7007522925866452	0.1797756399072475	-0.00011779258664512682	0.0006820865369598	-0.7267898600927525	0.0002328385673026
4.0	2.0	1.0	1.0	-2.1664239471865496	0.20026725117979677	0.00023167781345012628	0.0007214403786919	-0.7419482488202032	0.0001733226228756
4.0	2.0	1.0	1.5	-2.6421966721465533	0.21266165223401695	0.0006384528534471023	0.0007619486560832	-0.746466347765983	0.0001440156253901
4.0	2.0	1.0	2.0	-3.1243204821149724	0.22092561455817766	0.00037751788502804473	0.0008006526555509	-0.7477923854418222	0.0001255545787295
4.0	2.0	1.5	0.0	-1.6627765723101982	0.06846029228110999	-0.000869572310197908	0.000726802884449	0.06810129228110999	0.000752459924059
4.0	2.0	1.5	0.5	-1.9565841000963835	0.11756312787672794	-0.0005002250963834776	0.0007464902732707	-0.649001372123272	0.0003770832262664
4.0	2.0	1.5	1.0	-2.3728671582872485	0.15248929103715594	0.00023621671275186884	0.0007803872211555	-0.7146982089628441	0.0002661609676219
4.0	2.0	1.5	1.5	-2.817698522953041	0.17465970068315975	-0.0014715229530413154	0.0008154672890177	-0.7327232993168403	0.0002182158081559
4.0	2.0	1.5	2.0	-3.2776565015925865	0.19008773607068755	-0.0008561265925868256	0.000849204926931	-0.7406467639293125	0.0001871939516954
4.0	2.0	2.0	0.0	-2.127409622803939	0.03525814984995722	-0.0006432478039393175	0.0008028857578572	0.03545914984995722	0.0006692528726112
4.0	2.0	2.0	0.5	-2.30771050396808	0.06804255550382529	-0.0013367539680801954	0.0008136949904052	-0.5185759444961747	0.0004878890483434
4.0	2.0	2.0	1.0	-2.655323806304546	0.1062176917957297	-0.000557806304545494	0.0008403973600397	-0.6583228082042702	0.0003551446184126
4.0	2.0	2.0	1.5	-3.0580424079655613	0.13431421402363503	-0.0024720329655609774	0.0008693080141663	-0.7035497859763651	0.0002889636672732
4.0	2.0	2.0	2.0	-3.4880497090929365	0.15536721265308734	0.00033154090706322137	0.0009009459113077	-0.7233807873469127	0.0002478507896417
6.0	0.2	0.0	0.0	-0.19766318026007115	0.0025628997108196384	-0.0009990135934044575	0.0010756849504606	0.0024595663774863385	0.0004978964790896
6.0	0.2	0.0	0.5	-0.28620960812181956	0.0032947134160055216	-0.0016596081218195335	0.0011597380586644	-0.1439992865839945	0.0004919591758459
6.0	0.2	0.0	1.0	-0.5413272058557559	0.005585112393878375	-0.0027447058557558135	0.0013624593968631	-0.2817478876061216	0.000471819731056
6.0	0.2	0.0	1.5	-0.935394393786979	0.009652040003066659	0.0009681062130211249	0.0016087467330516	-0.4043969599969335	0.0004422972342758
6.0	0.2	0.0	2.0	-1.4328075796389832	0.01568213384962557	-0.002414246305650014	0.0018409455514106	-0.5060638661503744	0.0004080440474393
6.0	0.2	0.5	0.0	-0.24493890532051554	0.0025139748910153865	0.0008152613461510638	0.0012850206491033	0.0025646415576820866	0.0004982485113052
6.0	0.2	0.5	0.5	-0.3327205403081593	0.0032322626253570596	0.0007261263585072175	0.0013542490288928	-0.14385540404130964	0.0004912078239059
6.0	0.2	0.5	1.0	-0.5857160645349798	0.005481773940901065	-0.0008327312016465083	0.001530059437743	-0.28122255939243224	0.0004713154907603
6.0	0.2	0.5	1.5	-0.9767315185528457	0.009480700722441624	-0.0008765185528455399	0.0017491928522053	-0.40254829927755836	0.0004429122930449
6.0	0.2	0.5	2.0	-1.4706547047545644	0.015418749609268862	0.0010877952454357853	0.0019645252354783	-0.505211917057398	0.0004081953344971
6.0	0.2	1.0	0.0	-0.3850676615372945	0.002374101872797882	-0.0008718282039612002	0.0015113884846392	0.0027244352061311823	0.000496454105924
6.0	0.2	1.0	0.5	-0.4706184942909069	0.0030536274519832804	0.0015831723757596672	0.0015676550035662	-0.14257703921468343	0.000489722318007
6.0	0.2	1.0	1.0	-0.7174173457444605	0.0051857597249456875	0.0014534875888727594	0.0017164940946272	-0.27765790694172104	0.0004707264051193
6.0	0.2	1.0	1.5	-1.0995036608323143	0.008988855128736392	0.0011355058343522906	0.0019050800431467	-0.39854247820459704	0.0004425350800533
6.0	0.2	1.0	2.0	-1.583189600432494	0.014660737297563073	0.0016428995675059621	0.0020959422916478	-0.5004005960357703	0.000409060700755
6.0	0.2	1.5	0.0	-0.6131290136769552	0.0021621219211476026	2.3486323044830115e-5	0.0017452934255094	0.0018397885878143026	0.0004933281818723
6.0	0.2	1.5	0.5	-0.6951625469174848	0.0027826335718362447	0.0034399530825149904	0.0017914783174641	-0.13842469976149704	0.0004874897765233
6.0	0.2	1.5	1.0	-0.9321701967443315	0.004735454725147241	0.0008389699223348979	0.0019123090817293	-0.27238621194151946	0.0004693659102702
6.0	0.2	1.5	1.5	-1.3000933254707545	0.008237558246880106	0.0030375078625786145	0.0020736587427242	-0.3918307750864533	0.0004421926073285
6.0	0.2	1.5	2.0	-1.7674615230887032	0.013497065450174156	-0.000669856422036208	0.0022377340331102	-0.49196726788315914	0.0004100987392188
6.0	0.2	2.0	0.0	-0.9214730807990538	0.001904004662683106	0.001315252534279332	0.0019768369206536	0.001861337996016406	0.000490096605598
6.0	0.2	2.0	0.5	-0.9989678905078715	0.0024521965656521816	-0.002447057174538192	0.0020169706085593	-0.1348951367676811	0.0004838029324269
6.0	0.2	2.0	1.0	-1.2233026007602066	0.004184216161632478	0.0008048992397933219	0.0021151937518922	-0.2647027838383675	0.0004669447972865
6.0	0.2	2.0	1.5	-1.5727933175188118	0.0073124371118635	0.000864182481188358	0.0022476028061942	-0.3815452295548032	0.0004419899689494
6.0	0.2	2.0	2.0	-2.018776124664928	0.012053833679010311	0.000630542001738732	0.002391031550628	-0.4821061663209897	0.0004103508749419
6.0	0.4	0.0	0.0	-0.38670375701992676	0.01822845729533407	0.0014262429800732113	0.000856131887202	0.01828279062866737	0.0006071577034012
6.0	0.4	0.0	0.5	-0.6652611629465187	0.028860989690822212	0.000797587053481319	0.0010220998001733	-0.3776480103091778	0.0005369954987964
6.0	0.4	0.0	1.0	-1.282417837876888	0.05275291782831228	-0.0014774212102213191	0.0012325571916333	-0.621091415505021	0.0004024252570251
6.0	0.4	0.0	1.5	-1.9617015045486383	0.07869803749655906	-0.0027127545486380633	0.001351674402036	-0.7379752958367741	0.0002903696415167
6.0	0.4	0.0	2.0	-2.6106564689275964	0.10153744139013406	-0.001583135594263041	0.00142313280396	-0.7906448919431991	0.0002136896939647
6.0	0.4	0.5	0.0	-0.46681088914970265	0.01701051279861951	-0.0011817224830359407	0.0009960664924637	0.01685884613195281	0.0006022505991259
6.0	0.4	0.5	0.5	-0.735714063013841	0.02704431457355638	0.00018718698615904916	0.0011333278994784	-0.37339235209311034	0.0005344104596293
6.0	0.4	0.5	1.0	-1.336750043733124	0.04990427245011766	0.0014132896002094775	0.0013234677011548	-0.6145623942165489	0.0004043414277052
6.0	0.4	0.5	1.5	-2.0044151029367154	0.07516679070811391	-8.019603381814733e-6	0.0014314410552641	-0.7335042092918861	0.0002951784221269
6.0	0.4	0.5	2.0	-2.645971579073535	0.09775308496688695	0.0025684209264649205	0.0014981699675945	-0.787867915033113	0.0002190647877621
6.0	0.4	1.0	0.0	-0.6990199076983455	0.013917492566888233	0.001282592301654395	0.0011614764223795	0.013179159233554933	0.0005887541661526
6.0	0.4	1.0	0.5	-0.9417043216366351	0.022374684578595417	8.276169669829692e-5	0.0012618283009363	-0.355082648754738	0.0005298167586763
6.0	0.4	1.0	1.0	-1.4976086591371873	0.04239856433674946	-0.0005924091371876106	0.0014145751746188	-0.5952924356632505	0.0004111072065847
6.0	0.4	1.0	1.5	-2.1316206282494776	0.06564333890472017	-0.0005427115828107176	0.0015133899362947	-0.7188496610952797	0.0003074194469233
6.0	0.4	1.0	2.0	-2.7513239836636143	0.08735753157989239	-0.0016794003302806892	0.0015763627804357	-0.7784104684201074	0.0002340190933493
6.0	0.4	1.5	0.0	-1.0608260788105013	0.0101747850634609	-0.002007745477167644	0.0013305016624937	0.0099364517301276	0.0005697100051684
6.0	0.4	1.5	0.5	-1.2675082680025753	0.016602170667475772	0.000654648664091706	0.0014020269396183	-0.3307221626658575	0.000519933510733
6.0	0.4	1.5	1.0	-1.7579761088931198	0.03268981456898238	0.0014284744402137672	0.0015167122475039	-0.5651095187643509	0.0004181256040763
6.0	0.4	1.5	1.5	-2.3400417288095614	0.052769458549077754	-0.0025975621428950824	0.0015980604657111	-0.6939532081175888	0.0003251034507159
6.0	0.4	1.5	2.0	-2.924692306013968	0.07279640489490846	-0.001509389347301493	0.0016562321394196	-0.7609932617717582	0.0002552264162799
6.0	0.4	2.0	0.0	-1.520552412547115	0.006832255535706831	-0.0006994958804480422	0.0014954836200685	0.006860255535706831	0.00054800757251
6.0	0.4	2.0	0.5	-1.6890210791783575	0.011310577770258104	-0.0001002458450243271	0.0015404166689044	-0.30078675556307527	0.0005092765702445
6.0	0.4	2.0	1.0	-2.105129461888066	0.02325183029765526	0.0009222047786012766	0.0016205702796721	-0.524310503035678	0.000426389761226
6.0	0.4	2.0	1.5	-2.623120780709734	0.03947947320805134	-0.0007999473764006559	0.0016859523266791	-0.6602848601252818	0.0003435518661153
6.0	0.4	2.0	2.0	-3.1620909656394116	0.056992808473059285	-0.001528882306078394	0.0017366760296758	-0.7351868581936072	0.0002799488220731
6.0	0.6	0.0	0.0	-0.5680949623223013	0.05042255293874137	8.33710110320629e-5	0.0007622602919573	0.04886855293874137	0.0007257840975738
6.0	0.6	0.0	0.5	-1.0694443313802886	0.08199047365949506	-0.0009040536025106682	0.0009327275307393	-0.6214681930071716	0.0004582993961944
6.0	0.6	0.0	1.0	-1.767318155518266	0.11769015897565088	0.0011696222595118932	0.0010057977228951	-0.7856521743576823	0.0002290839563678
6.0	0.6	0.0	1.5	-2.3715385574074017	0.13876150540471113	-0.0009313351851791829	0.0010470380152351	-0.8205998279286222	0.0001337487902095
6.0	0.6	0.0	2.0	-2.9261465948993592	0.1509120689923669	0.0015409051006405328	0.0010924342566103	-0.8296749310076331	8.6754626272e-5
6.0	0.6	0.5	0.0	-0.6587427504210717	0.04428632086847569	-0.0006724726432936201	0.0008641204655887	0.04412532086847569	0.0007117441273948
6.0	0.6	0.5	0.5	-1.1316823260474953	0.07377204567923325	-0.0021578816030507486	0.0010066770386202	-0.6073346209874333	0.0004634152577912
6.0	0.6	0.5	1.0	-1.811651757527473	0.10906809314723713	-0.0004989797496950388	0.0010746336206044	-0.7791382401860961	0.0002409774326617
6.0	0.6	0.5	1.5	-2.408279405111896	0.13103991419568978	0.0013930948881037963	0.0011132337668646	-0.8180340858043103	0.0001466655592053
6.0	0.6	0.5	2.0	-2.957983389744717	0.14430974826483903	0.0003510546997276265	0.0011572157863528	-0.828549251735161	0.0001011639962187
6.0	0.6	1.0	0.0	-0.922115043930916	0.03060814671628435	-0.00018782170869424686	0.000980039673861	0.03126948004961765	0.0006720388653171
6.0	0.6	1.0	0.5	-1.3198632416369878	0.054255570141896615	0.0005339805852349055	0.0010827379570662	-0.5662094298581033	0.0004748987826351
6.0	0.6	1.0	1.0	-1.945734071555073	0.08715653216126239	-0.0011810159995180314	0.0011472581210783	-0.7570194678387374	0.0002732810115285
6.0	0.6	1.0	1.5	-2.5184920974628966	0.11062308331542532	-0.0015987641295631683	0.0011838136471893	-0.8075619166845744	0.0001812432520175
6.0	0.6	1.0	2.0	-3.0531501370194927	0.126394822208	0.0009926407582856456	0.0012270400638644	-0.823343177792	0.0001353307664099
6.0	0.6	1.5	0.0	-1.327849025542631	0.017618590979838766	-0.0001970810981863913	0.0011089828719621	0.017802590979838766	0.0006224622418204
6.0	0.6	1.5	0.5	-1.6300638799767186	0.03364952978533563	0.0009308422455034382	0.0011677916941526	-0.5021904702146643	0.0004834822245837
6.0	0.6	1.5	1.0	-2.170194835151315	0.060881888395015536	-0.002899835151315422	0.0012212850262133	-0.7133661116049842	0.000314862086689
6.0	0.6	1.5	1.5	-2.7013757280825565	0.08414203717561819	-0.000643505860334681	0.0012587011280128	-0.7842872961577151	0.0002251120444813
6.0	0.6	1.5	2.0	-3.210352669898601	0.1019290333927972	0.0011709412125107121	0.0012967237737031	-0.810372299940536	0.0001766952102019
6.0	0.6	2.0	0.0	-1.8260588978530177	0.00915104807620963	0.000817491035871809	0.0012296842998914	0.00906371474287633	0.000573679826823
6.0	0.6	2.0	0.5	-2.0405779108985374	0.01855967851349172	9.792243479589402e-5	0.0012609702253508	-0.427741988153175	0.000484843447429
6.0	0.6	2.0	1.0	-2.4793757148679503	0.03816160552297418	0.0028387295764931153	0.0013011210490241	-0.6522103944770257	0.0003537773375333
